,SK_ID_CURR,TARGET,AMT_INCOME_TOTAL,AMT_ANNUITY,AGE,YEARS_EMPLOYED,OWN_CAR_AGE,CNT_FAM_MEMBERS,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Other,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_IT staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Other,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,CREDIT_active,CREDIT_MEAN_OVERDUE_active,CREDIT_MEAN_active,proportion_OVERDUE_active,CREDIT_sold,CREDIT_MEAN_OVERDUE_sold,CREDIT_MEAN_sold,proportion_OVERDUE_sold,CREDIT_closed,CREDIT_MEAN_OVERDUE_closed,CREDIT_MEAN_closed,proportion_OVERDUE_closed,CREDIT_bad,CREDIT_MEAN_OVERDUE_bad,CREDIT_MEAN_bad,proportion_OVERDUE_bad,CREDIT_ask,Number_years_Loan_Theorical,INCOME_ANNUITY_RATIO
6363,173307,0,157500.00000000003,26640.0,26.59533607681756,0.3539094650205761,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,67499.99999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45945945945946,5.912162162162162
10473,173328,0,134999.99999999997,19125.00000000001,28.37311385459533,0.4993141289437586,0.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,100764.0,0.0,0.0,0.0,0.0,0.0,1.0,9652.500000000002,144375.9749999999,0.066856691357409,0.0,0.0,0.0,0.0,144984.4999999999,20.0,7.0588235294117645
6852,173742,0,89999.99999999991,25015.499999999975,51.88203017832648,1.588477366255144,10.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,247662.0000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,106150.31999999996,0.0,0.0,0.0,0.0,0.0,360000.0000000001,12.592192840438928,3.597769382982551
21901,174240,0,173353.5000000001,15484.499999999987,30.356652949245543,5.994513031550069,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,675000.0000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108925.49999999994,0.0,0.0,0.0,0.0,0.0,343981.2857142854,34.89683231618716,11.195292066259809
23910,174257,0,215099.99999999997,20655.00000000001,43.75582990397805,0.9327846364883402,16.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,146250.00000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,245411.9999999998,0.0,0.0,0.0,0.0,0.0,365461.20000000007,33.98692810457516,10.413943355119825
18545,174649,0,126000.00000000004,28930.5,36.781893004115226,0.5130315500685871,64.0,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3472.499999999998,78347.63571428563,0.0443216948200369,0.0,0.0,0.0,0.0,112396.50000000007,10.110437081972313,4.35526520454192
32836,174933,0,225000.0,46174.49999999996,47.74211248285322,8.650205761316872,9.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,90.00000000000001,238500.0000000001,0.000377358490566,0.0,0.0,0.0,0.0,1.0,9069.592500000002,262937.4230769228,0.034493349763098,0.0,0.0,0.0,0.0,200836.49999999988,18.38124939089757,4.872819413312542
15987,174982,0,206999.99999999985,33484.50000000003,34.41152263374486,5.698216735253772,5.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,52987.500000000015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66277.18285714292,0.0,0.0,0.0,0.0,0.0,0.0,26.878107781212204,6.181964789678807
20544,175164,0,157500.00000000003,17811.000000000007,37.69821673525377,16.104252400548695,6.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,362249.9999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95580.00000000004,0.0,0.0,0.0,0.0,0.0,94032.00000000007,18.298130368873167,8.842849924204144
7023,175967,0,225000.0,19430.999999999985,48.30452674897119,7.621399176954733,12.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,192750.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,225000.0,0.0,0.0,0.0,0.0,0.0,291418.87500000023,26.352941176470587,11.579434923575729
25568,176017,0,225000.0,23768.999999999985,35.426611796982165,12.979423868312756,6.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,99139.50000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,226269.21599999972,0.0,0.0,0.0,0.0,0.0,0.0,25.417644831503218,9.46611132146914
14946,176032,0,89999.99999999991,14040.000000000004,25.569272976680384,0.4663923182441701,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,315000.00000000023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36894.83999999999,0.0,0.0,0.0,0.0,0.0,32825.24999999997,20.791666666666668,6.410256410256411
22417,176314,0,116999.99999999993,19408.50000000002,52.20301783264746,1.7640603566529491,5.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,517499.9999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122766.0000000001,0.0,0.0,0.0,0.0,0.0,43285.50000000004,13.96638070948296,6.028286575469511
8868,176547,0,81000.0,25321.5,42.128943758573385,3.94238683127572,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,315000.00000000023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,250424.99999999988,0.0,0.0,0.0,0.0,0.0,67372.87500000004,10.058645814821396,3.1988626266216458
9987,176746,0,171900.0000000001,11249.999999999996,31.45130315500686,0.5624142661179699,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,70792.08749999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.28
349,176767,0,202500.0000000001,36459.0,32.743484224965705,10.823045267489713,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,16461.000000000004,489000.0,0.0336625766871165,0.0,0.0,0.0,0.0,1.0,0.0,237238.50000000015,0.0,0.0,0.0,0.0,0.0,95082.75,20.71340409775364,5.55418415206122
13241,177367,0,179999.9999999999,22522.5,24.11522633744856,1.179698216735254,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,449999.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94850.99999999993,12.583816183816184,7.992007992007992
32187,177595,0,81000.0,12437.999999999993,46.25240054869685,3.497942386831276,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,104084.99999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49416.75000000004,13.91642547033285,6.512301013024602
5839,177764,0,157500.00000000003,18189.00000000001,47.02606310013717,6.31275720164609,25.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52087.50000000003,0.0,0.0,0.0,0.0,0.0,79434.00000000001,18.30479960415636,8.659079663532905
21243,177768,0,202500.0000000001,35698.500000000015,38.75445816186557,7.336076817558299,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,584999.9999999997,0.0,0.0,0.0,0.0,0.0,1.0,5937.255000000001,206965.06125000017,0.0286872333143621,0.0,0.0,0.0,0.0,128969.99999999988,36.23408546577587,5.672507248203706
10002,177863,0,225000.0,33277.49999999997,40.4636488340192,7.939643347050755,0.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,85437.00000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91357.2,0.0,0.0,0.0,0.0,0.0,50400.00000000001,34.06950642325896,6.761325219743069
21553,177890,0,112500.00000000004,7875.000000000003,41.44855967078189,13.344307270233196,0.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,89553.00000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.285714285714286
16969,178145,0,225000.0,40963.49999999996,36.69684499314129,8.219478737997257,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,217797.29999999987,0.0,0.0909090909090909,0.0,322852.49999999994,0.0,0.9909909909909907,8376.044999999998,96854.16600000008,0.0864809986593658,0.0,0.0,0.0,0.0,58501.49999999995,30.16313303306602,5.492694716027684
15377,178171,0,98999.9999999999,39604.5,38.11522633744856,13.08641975308642,2.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,81285.30000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66044.93478260873,0.0,0.0,0.0,0.0,0.0,71509.27500000004,34.08703556414044,2.4997159413702987
36218,178311,0,121500.00000000007,7011.000000000001,27.37997256515775,1.4979423868312758,0.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,108486.2100000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56782.8,0.0,0.0,0.0,0.0,0.0,61637.14285714291,19.22336328626444,17.329910141206675
15853,179098,0,157500.00000000003,44334.00000000002,27.80521262002744,0.6611796982167353,2.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5633.999999999998,287549.99999999994,0.0195931142410015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84418.07142857135,13.702801461632156,3.552578156719448
19807,179180,0,315000.00000000023,29033.99999999998,27.50891632373114,1.327846364883402,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,26998.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101562.93000000008,0.0,0.0,0.0,0.0,0.0,0.0,30.998140111593305,10.849349039057657
1987,179381,0,225000.0,46808.99999999998,38.8477366255144,5.179698216735254,65.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,195750.0000000002,0.0,0.1666666666666666,0.0,232937.99999999985,0.0,0.9836065573770492,0.0,162427.61249999993,0.0,0.0,0.0,0.0,0.0,245688.74999999985,27.840799846183423,4.806767929244376
13927,179536,0,243000.00000000012,41274.00000000005,48.79286694101509,6.556927297668039,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,445498.5000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,243387.63642857168,0.0,0.0,0.0,0.0,0.0,0.0,10.902747492368077,5.887483645878762
29390,179582,1,112500.00000000004,31261.499999999996,32.748971193415635,2.905349794238683,14.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,7501.500000000001,301500.0,0.0248805970149253,0.0,0.0,0.0,0.0,1.0,866.2499999999997,66009.59999999996,0.0131230911867364,0.0,0.0,0.0,0.0,158089.49999999985,20.475025190729813,3.598675687347056
33313,179651,0,126000.00000000004,22612.499999999975,36.48285322359396,1.308641975308642,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,45000.00000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,359543.2500000003,0.0,0.0,0.0,0.0,0.0,0.0,9.950248756218905,5.572139303482588
23511,179729,0,89999.99999999991,16209.000000000007,35.231824417009605,5.668038408779149,16.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,297000.0000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116027.99999999994,0.0,0.0,0.0,0.0,0.0,142305.74999999997,36.36868406440866,5.55247084952804
6785,179732,0,269999.99999999977,44725.5,47.71193415637861,2.342935528120713,4.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,249196.5000000001,0.0,0.0,0.0,0.0,0.0,1.0,6923.493000000001,157506.00000000006,0.0439570111614795,0.0,0.0,0.0,0.0,402653.69999999984,11.655096086125363,6.036824630244492
5425,180021,0,89999.99999999991,16154.999999999987,25.300411522633745,2.0054869684499312,17.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,449999.9999999998,0.0,0.0,0.0,0.0,0.0,1.0,3505.349999999998,58094.99999999996,0.0603382390911438,0.0,0.0,0.0,0.0,21509.999999999985,21.28133704735376,5.571030640668524
13028,180324,0,148499.9999999999,21775.50000000002,33.813443072702334,9.16323731138546,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,225000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50400.00000000001,0.0,0.0,0.0,0.0,0.0,349004.24999999994,30.998140111593305,6.819590824550527
35087,180475,0,189000.0000000001,55723.50000000004,45.55006858710563,4.074074074074074,17.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,247499.99999999988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40279.50000000002,0.0,0.0,0.0,0.0,0.0,0.0,23.54679802955665,3.391746749576032
30049,180558,0,157500.00000000003,8999.999999999998,25.83539094650206,2.6035665294924555,15.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,7115.309999999998,78615.00000000006,0.090508299942759,0.0,0.0,0.0,0.0,1.0,12145.50000000001,86973.74999999999,0.1396455827189238,0.0,0.0,0.0,0.0,94144.5,20.0,17.5
35219,180786,0,134999.99999999997,11249.999999999996,27.34156378600823,7.412894375857339,0.0,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,58829.21999999997,0.0,0.0,0.0,0.0,0.0,1.0,5624.999999999999,70611.00000000006,0.079661809066576,0.0,0.0,0.0,0.0,114002.9999999999,20.0,12.0
15575,180860,0,193500.0000000001,38110.50000000003,45.74211248285322,2.567901234567901,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,235872.63000000012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34275.73499999999,0.0,0.0,0.0,0.0,0.0,168175.12499999997,34.0827724642815,5.0773408903058215
27039,180983,0,134999.99999999997,27517.50000000002,46.14814814814815,16.83676268861454,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,271124.9999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64484.11799999999,0.0,0.0,0.0,0.0,0.0,47532.00000000002,17.824856909239575,4.905968928863451
47,181352,0,157500.00000000003,26216.99999999999,60.699588477366255,0.1454046639231824,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,64125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202446.0000000001,30.84449021627189,6.007552351527635
11369,181504,0,157500.00000000003,36643.500000000015,29.541838134430726,3.138545953360768,6.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,204297.0000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58531.63499999999,0.0,0.0,0.0,0.0,0.0,223959.2727272728,25.715338327397767,4.298170207540219
5990,181698,0,202500.0000000001,28597.500000000004,56.757201646090536,8.89437585733882,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,1628.685,276125.625,0.0058983478987145,0.0,0.0,0.0,0.0,1.0,12431.249999999996,140863.2107142858,0.0882505086811803,0.0,0.0,0.0,0.0,227885.06250000012,34.04878048780488,7.081038552321007
34935,181759,0,247499.99999999988,52366.49999999999,51.68724279835391,8.641975308641975,16.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,243000.00000000012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,250475.24999999985,0.0,0.0,0.0,0.0,0.0,291580.5000000002,9.499355503995876,4.726304030248346
10943,181856,0,112500.00000000004,31130.99999999999,26.44718792866941,2.995884773662552,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,380250.00000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,206324.99999999985,0.0,0.0,0.0,0.0,0.0,72949.49999999994,20.56085573865279,3.613761202659728
374,182043,0,202500.0000000001,7875.000000000003,27.85185185185185,4.973936899862826,0.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,129775.78124999988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50200.49999999996,0.0,0.0,0.0,0.0,0.0,337984.3928571426,20.0,25.714285714285715
6475,182083,0,269999.99999999977,31014.000000000025,47.91495198902607,11.026063100137174,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,152999.99999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,258743.69999999992,0.0,0.0,0.0,0.0,0.0,203874.088235294,34.063551944283226,8.705745792222867
28655,182297,0,134999.99999999997,35824.499999999985,28.3840877914952,2.8010973936899863,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,337500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107954.99999999988,25.122472051249844,3.768370807687477
35295,182416,1,112500.00000000004,12572.99999999999,44.57887517146776,0.8916323731138546,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,99562.49999999996,0.0,0.0,0.0,0.0,0.0,1.0,22121.190000000017,167322.1500000001,0.1322071823724473,0.0,0.0,0.0,0.0,292046.625,12.526843235504654,8.94774516821761
35686,182565,0,152999.99999999997,37043.99999999998,49.30864197530864,2.9519890260631003,1.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,321750.0,0.0,0.0,0.0,0.0,0.0,1.0,2367.9000000000005,48959.19642857144,0.0483647643901718,0.0,0.0,0.0,0.0,56911.49999999996,34.083333333333336,4.13022351797862
20917,182674,0,179999.9999999999,41629.49999999999,49.64334705075446,3.2400548696845,8.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,535499.9999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164538.9000000001,30.16322559723273,4.323856880337261
21737,183121,1,179999.9999999999,25447.49999999999,23.530864197530864,0.8806584362139918,0.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,31499.99999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20249.999999999985,0.0,0.0,0.0,0.0,0.0,131042.2499999999,20.561450044208662,7.073386383731211
15957,183122,0,94500.00000000006,45710.99999999996,32.82853223593964,12.713305898491084,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,151423.49999999985,0.0,0.0,0.0,0.0,0.0,40216.50000000001,24.23075408544989,2.067336089781453
14225,183250,1,89999.99999999991,23409.000000000004,29.185185185185187,8.83676268861454,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,22500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27301.499999999985,0.0,0.0,0.0,0.0,0.0,35936.99999999998,12.656670511341792,3.8446751249519417
16292,183291,0,157500.00000000003,23175.000000000025,24.64197530864197,3.1934156378600824,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,75000.0,0.0,0.0,0.0,0.0,0.0,1.0,4837.499999999998,127263.53999999992,0.038011672471157,0.0,0.0,0.0,0.0,48464.99999999996,34.89320388349515,6.796116504854369
33181,184426,0,134999.99999999997,19394.99999999998,30.246913580246915,3.849108367626886,16.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,323505.0000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.1475,41541.507692307714,2.7622974315216883e-05,0.0,0.0,0.0,0.0,43261.71428571432,15.54338747099768,6.960556844547564
4966,184580,0,179999.9999999999,36423.0,32.787379972565155,12.609053497942387,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,449999.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8870768470472,4.941932295527551
22478,184993,0,89999.99999999991,13499.99999999999,29.56378600823045,2.663923182441701,0.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8954.999999999996,101265.74999999996,0.0884306885595574,0.0,0.0,0.0,0.0,54000.00000000001,20.0,6.666666666666667
22378,185020,1,179999.9999999999,6669.000000000003,35.31687242798354,10.90809327846365,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,135832.4999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96630.00000000007,16.345479082321187,26.99055330634278
28029,185412,0,184500.0000000001,20988.000000000007,26.935528120713307,2.521262002743484,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103817.25,20.43331903945112,8.79073756432247
27926,185421,0,89999.99999999991,35239.49999999996,44.117969821673526,5.245541838134431,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,59804.99999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75527.75249999999,0.0,0.0,0.0,0.0,0.0,137290.49999999988,34.07380921976759,2.5539522410930915
30432,185652,0,247499.99999999988,8999.999999999998,26.94650205761317,3.4814814814814814,10.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,7402.499999999997,89999.99999999991,0.08225,0.0,0.0,0.0,0.0,1.0,0.0,315000.00000000023,0.0,0.0,0.0,0.0,0.0,53244.00000000004,20.0,27.5
10378,185929,0,247499.99999999988,16164.000000000004,49.969821673525374,2.203017832647462,0.0,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,630000.0000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187672.4999999999,19.43207126948775,15.311804008908686
32952,186106,0,157500.00000000003,57199.50000000002,48.68312757201646,5.319615912208505,13.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,162000.00000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430628.6249999996,23.601604909133822,2.75352057273228
6510,186241,0,157500.00000000003,24412.499999999985,33.24554183813443,0.3100137174211248,3.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,490500.0000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73800.00000000003,0.0,0.0,0.0,0.0,0.0,26471.249999999975,18.433179723502302,6.451612903225806
32252,186485,0,89999.99999999991,10808.999999999996,31.50617283950617,7.352537722908093,0.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,6954.795,104005.5000000001,0.0668694924787631,0.0,0.0,0.0,0.0,1.0,4729.094999999999,68408.25,0.0691304776836127,0.0,0.0,0.0,0.0,79495.50000000007,9.425478767693589,8.32639467110741
7526,186601,0,112500.00000000004,21253.5,23.50891632373114,1.179698216735254,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,28327.499999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,106072.07142857143,0.0,0.0,0.0,0.0,0.0,21555.9,10.586491636671608,5.293245818335803
15359,187334,0,157500.00000000003,36216.00000000004,36.699588477366255,13.171467764060356,7.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,319212.0000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76782.64500000005,0.0,0.0,0.0,0.0,0.0,92268.00000000006,21.50434890656064,4.348906560636183
